feature_id,feature_label,feature_role,category,n_items,mean_max_activation,median_max_activation,max_activation,positive_item_rate
22001,neighbor of 22004 (-3),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
22001,neighbor of 22004 (-3),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,false_self_attribution,80,0.00511474609375,0.0,0.1708984375,0.0375
22002,neighbor of 22004 (-2),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
22002,neighbor of 22004 (-2),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,ai_identity_disclaimer,80,0.03011474609375,0.0,0.28515625,0.3875
22003,neighbor of 22004 (-1),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,fictional_pretending,80,0.00064697265625,0.0,0.0517578125,0.0125
22003,neighbor of 22004 (-1),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,refusal_safety_disclaimer,80,0.000750732421875,0.0,0.05859375,0.025
22003,neighbor of 22004 (-1),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
22003,neighbor of 22004 (-1),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,deception_cover_story,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,dishonesty_confession,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,false_self_attribution,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,fictional_pretending,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,hedged_cautious_style,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,honesty_correction,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,neutral_factual_control,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,persona_maintenance,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,roleplay_persona,80,0.110321044921875,0.0,0.416015625,0.475
22004,The assistant is actively roleplaying a character or persona,target,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
22004,The assistant is actively roleplaying a character or persona,target,tactical_misdirection,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
22005,neighbor of 22004 (+1),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,deception_cover_story,80,0.00223388671875,0.0,0.1494140625,0.025
22006,neighbor of 22004 (+2),neighbor,direct_consciousness_claim,80,0.003564453125,0.0,0.1484375,0.025
22006,neighbor of 22004 (+2),neighbor,dishonesty_confession,80,0.0720703125,0.0,0.921875,0.2125
22006,neighbor of 22004 (+2),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,fictional_pretending,80,0.1025146484375,0.0,0.39453125,0.475
22006,neighbor of 22004 (+2),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,persona_maintenance,80,0.01104736328125,0.0,0.208984375,0.1625
22006,neighbor of 22004 (+2),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
22006,neighbor of 22004 (+2),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
22007,neighbor of 22004 (+3),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
22326,random same-layer baseline,random,ai_identity_disclaimer,80,0.0037353515625,0.0,0.298828125,0.0125
22326,random same-layer baseline,random,deception_cover_story,80,0.030596923828125,0.0,0.22265625,0.375
22326,random same-layer baseline,random,direct_consciousness_claim,80,0.0893310546875,0.0,0.82421875,0.15
22326,random same-layer baseline,random,dishonesty_confession,80,0.000677490234375,0.0,0.03369140625,0.0375
22326,random same-layer baseline,random,false_self_attribution,80,0.00452880859375,0.0,0.169921875,0.05
22326,random same-layer baseline,random,fictional_pretending,80,0.006103515625,0.0,0.302734375,0.025
22326,random same-layer baseline,random,hedged_cautious_style,80,0.06495361328125,0.0,1.3125,0.0875
22326,random same-layer baseline,random,honesty_correction,80,0.002685546875,0.0,0.09033203125,0.075
22326,random same-layer baseline,random,neutral_factual_control,80,0.09368896484375,0.0,1.0703125,0.1
22326,random same-layer baseline,random,persona_maintenance,80,0.0062255859375,0.0,0.11181640625,0.075
22326,random same-layer baseline,random,refusal_safety_disclaimer,80,0.31142578125,0.0,2.453125,0.2
22326,random same-layer baseline,random,roleplay_persona,80,0.01544189453125,0.0,0.205078125,0.1
22326,random same-layer baseline,random,self_ref_mindfulness,80,0.00648193359375,0.0,0.08642578125,0.075
22326,random same-layer baseline,random,tactical_misdirection,80,0.009344482421875,0.0,0.17578125,0.1
23890,neighbor of 23893 (-3),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,deception_cover_story,80,0.003662109375,0.0,0.1865234375,0.0375
23890,neighbor of 23893 (-3),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
23890,neighbor of 23893 (-3),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
23891,neighbor of 23893 (-2),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
23892,neighbor of 23893 (-1),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,deception_cover_story,80,0.295806884765625,0.2783203125,1.0390625,0.8125
23893,Instructions to maintain roleplay by concealing artificial nature,target,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,dishonesty_confession,80,0.092327880859375,0.0,0.53125,0.3625
23893,Instructions to maintain roleplay by concealing artificial nature,target,false_self_attribution,80,0.0071044921875,0.0,0.142578125,0.05
23893,Instructions to maintain roleplay by concealing artificial nature,target,fictional_pretending,80,0.0752197265625,0.0,0.53125,0.3
23893,Instructions to maintain roleplay by concealing artificial nature,target,hedged_cautious_style,80,0.135418701171875,0.0,0.9375,0.425
23893,Instructions to maintain roleplay by concealing artificial nature,target,honesty_correction,80,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,neutral_factual_control,80,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,persona_maintenance,80,0.02684326171875,0.0,0.302734375,0.225
23893,Instructions to maintain roleplay by concealing artificial nature,target,refusal_safety_disclaimer,80,0.006927490234375,0.0,0.13671875,0.1
23893,Instructions to maintain roleplay by concealing artificial nature,target,roleplay_persona,80,0.001953125,0.0,0.15625,0.0125
23893,Instructions to maintain roleplay by concealing artificial nature,target,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
23893,Instructions to maintain roleplay by concealing artificial nature,target,tactical_misdirection,80,0.070196533203125,0.0,0.7890625,0.35
23894,neighbor of 23893 (+1),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
23894,neighbor of 23893 (+1),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,dishonesty_confession,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,false_self_attribution,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,fictional_pretending,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,hedged_cautious_style,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,honesty_correction,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,neutral_factual_control,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,persona_maintenance,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,refusal_safety_disclaimer,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,roleplay_persona,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,self_ref_mindfulness,80,0.0,0.0,0.0,0.0
23895,neighbor of 23893 (+2),neighbor,tactical_misdirection,80,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,ai_identity_disclaimer,80,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,deception_cover_story,80,0.0,0.0,0.0,0.0
23896,neighbor of 23893 (+3),neighbor,direct_consciousness_claim,80,0.0,0.0,0.0,0.0
