item_id,category,target_raw_mean,target_raw_sum,target_z_mean,neighbor_raw_mean,neighbor_raw_sum,neighbor_z_mean,random_raw_mean,random_raw_sum,random_z_mean
clean_ai_identity_disclaimer_0058,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.021267361111111112,0.765625,0.09464827483866335,0.005940755208333333,0.142578125,0.16302664472645875
clean_ai_identity_disclaimer_0059,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0060,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.012288411458333334,0.4423828125,0.1290316686165563,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0061,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.0,0.0,-0.05166351965867597,0.03271484375,0.78515625,0.21786626608566625
clean_ai_identity_disclaimer_0062,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.002265082465277778,0.08154296875,0.0726397760540926,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0063,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.004286024305555556,0.154296875,-0.019567530928139565,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0064,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.023057725694444444,0.830078125,0.14784218001955207,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0065,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.0018853081597222222,0.06787109375,0.049572128031644645,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0066,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.024332682291666668,0.8759765625,0.11707445752177603,0.011149088541666666,0.267578125,0.3630193544090575
clean_ai_identity_disclaimer_0067,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.0003662109375,0.01318359375,-0.048921140874737735,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0068,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.0015190972222222222,0.0546875,0.04682974924770641,0.028971354166666668,0.6953125,0.1854881813377001
clean_ai_identity_disclaimer_0069,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.005533854166666667,0.19921875,-0.010223129145831494,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0070,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.010009765625,0.3603515625,0.2644235604118544,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0071,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.025227864583333332,0.908203125,0.12324950667043988,0.011149088541666666,0.267578125,0.3630193544090575
clean_ai_identity_disclaimer_0072,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.010009765625,0.3603515625,0.2644235604118544,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0073,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.004909939236111111,0.1767578125,0.09244584504920209,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0074,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.0015190972222222222,0.0546875,0.04682974924770641,0.028971354166666668,0.6953125,0.1854881813377001
clean_ai_identity_disclaimer_0075,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0076,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.010009765625,0.3603515625,0.2644235604118544,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0077,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.011338975694444444,0.408203125,0.026344554448323825,0.0,0.0,-0.06509003975525536
clean_ai_identity_disclaimer_0078,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.010525173611111112,0.37890625,0.02074588884255829,0.0031941731770833335,0.07666015625,0.057561739229775886
clean_ai_identity_disclaimer_0079,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.055121527777777776,1.984375,0.34856236555178716,0.011149088541666666,0.267578125,0.3630193544090575
clean_ai_identity_disclaimer_0080,ai_identity_disclaimer,0.0,0.0,-0.38072343520575236,0.002265082465277778,0.08154296875,0.0726397760540926,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0001,deception_cover_story,0.8359375,5.015625,0.8864985055295842,0.0,0.0,-0.05166351965867597,0.017415364583333332,0.41796875,0.08553844146354368
clean_deception_cover_story_0002,deception_cover_story,0.7371419270833334,4.4228515625,0.5446962329461333,0.0,0.0,-0.05166351965867597,0.0010579427083333333,0.025390625,-0.055939711456917104
clean_deception_cover_story_0003,deception_cover_story,1.0445963541666667,6.267578125,1.497003120153602,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0004,deception_cover_story,0.9534505208333334,5.720703125,0.880382654434146,0.0025227864583333335,0.0908203125,0.05235819658091255,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0005,deception_cover_story,0.9459635416666666,5.67578125,1.2171747932523997,0.002902560763888889,0.1044921875,0.4028416403781171,0.0281982421875,0.6767578125,0.18034855839552527
clean_deception_cover_story_0006,deception_cover_story,0.8074544270833334,4.8447265625,0.7150947515809462,0.0,0.0,-0.05166351965867597,0.016459147135416668,0.39501953125,0.06910728097114706
clean_deception_cover_story_0007,deception_cover_story,0.7875162760416666,4.72509765625,0.5434487197510627,0.002956814236111111,0.1064453125,0.07025440582643315,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0008,deception_cover_story,0.8917643229166666,5.3505859375,0.8532891221777376,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0009,deception_cover_story,0.9440104166666666,5.6640625,0.9288484944293873,0.0,0.0,-0.05166351965867597,0.01226806640625,0.29443359375,0.030927422062465435
clean_deception_cover_story_0010,deception_cover_story,1.1201171875,6.720703125,1.5804498739088146,0.0,0.0,-0.05166351965867597,0.013264973958333334,0.318359375,0.11622606699579051
clean_deception_cover_story_0011,deception_cover_story,0.9737955729166666,5.8427734375,0.9427672329811096,0.0,0.0,-0.05166351965867597,0.037923177083333336,0.91015625,0.398214892960041
clean_deception_cover_story_0012,deception_cover_story,0.8206380208333334,4.923828125,0.6713544280139565,0.0,0.0,-0.05166351965867597,0.004984537760416667,0.11962890625,-0.03312205877952521
clean_deception_cover_story_0013,deception_cover_story,0.845703125,5.07421875,0.6716242406062927,0.0,0.0,-0.05166351965867597,0.001708984375,0.041015625,-0.05030874019640125
clean_deception_cover_story_0014,deception_cover_story,0.734375,4.40625,0.6132308479155791,0.004150390625,0.1494140625,0.012667638493102984,0.0087890625,0.2109375,0.0684575704244912
clean_deception_cover_story_0015,deception_cover_story,0.8453776041666666,5.072265625,1.0563263135739247,0.0,0.0,-0.05166351965867597,0.040629069010416664,0.97509765625,0.4358306857392205
clean_deception_cover_story_0016,deception_cover_story,0.9033203125,5.419921875,1.187056285432514,0.0,0.0,-0.05166351965867597,0.014058430989583334,0.33740234375,0.04641259302888403
clean_deception_cover_story_0017,deception_cover_story,0.7805989583333334,4.68359375,0.6872696273799017,0.0,0.0,-0.05166351965867597,0.039042154947916664,0.93701171875,0.36176613153389037
clean_deception_cover_story_0018,deception_cover_story,0.8382161458333334,5.029296875,0.6376804199995595,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0019,deception_cover_story,0.8987630208333334,5.392578125,1.1488740397816528,0.0,0.0,-0.05166351965867597,0.03564453125,0.85546875,0.2031920218891449
clean_deception_cover_story_0020,deception_cover_story,1.0201822916666667,6.12109375,1.5775759446752378,0.00020345052083333334,0.00732421875,-0.04779437402420105,0.0013020833333333333,0.03125,-0.05382809723422366
clean_deception_cover_story_0021,deception_cover_story,1.083984375,6.50390625,1.7454391454020022,0.0,0.0,-0.05166351965867597,0.03515625,0.84375,0.46910040096373096
clean_deception_cover_story_0022,deception_cover_story,1.142578125,6.85546875,2.161410049441303,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0023,deception_cover_story,1.0940755208333333,6.564453125,1.3751040930784661,0.0,0.0,-0.05166351965867597,0.021769205729166668,0.5224609375,0.17115738008856413
clean_deception_cover_story_0024,deception_cover_story,1.0418294270833333,6.2509765625,1.1355167786986244,0.0,0.0,-0.05166351965867597,0.005289713541666667,0.126953125,-0.019338398263564056
clean_deception_cover_story_0025,deception_cover_story,1.0716145833333333,6.4296875,1.6866013647612597,0.0008138020833333334,0.029296875,-0.039049567079895785,0.019877115885416668,0.47705078125,0.10463682265701604
clean_deception_cover_story_0026,deception_cover_story,0.8805338541666666,5.283203125,1.121668359332112,0.0,0.0,-0.05166351965867597,0.040629069010416664,0.97509765625,0.4358306857392205
clean_deception_cover_story_0027,deception_cover_story,0.861328125,5.16796875,0.6737321289972735,0.0,0.0,-0.05166351965867597,0.001220703125,0.029296875,-0.05453196864178814
clean_deception_cover_story_0028,deception_cover_story,0.623291015625,3.73974609375,0.46939907334619657,0.0,0.0,-0.05166351965867597,0.005696614583333333,0.13671875,0.02146859647235816
clean_deception_cover_story_0029,deception_cover_story,0.861328125,5.16796875,1.0853084405597666,0.0,0.0,-0.05166351965867597,0.0017496744791666667,0.0419921875,-0.04995680449261901
clean_deception_cover_story_0030,deception_cover_story,0.9752604166666666,5.8515625,1.420611834871406,0.0023328993055555555,0.083984375,0.0507870024323968,0.028462727864583332,0.68310546875,0.16994484230282775
clean_deception_cover_story_0031,deception_cover_story,0.6155598958333334,3.693359375,0.38056867154700486,0.00634765625,0.228515625,0.21006854055706287,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0032,deception_cover_story,0.85693359375,5.1416015625,0.691650591336296,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0033,deception_cover_story,1.0986328125,6.591796875,1.5323060503101318,0.0,0.0,-0.05166351965867597,0.006103515625,0.146484375,0.021737735265211576
clean_deception_cover_story_0034,deception_cover_story,1.04296875,6.2578125,1.498471118026415,0.0,0.0,-0.05166351965867597,0.0030924479166666665,0.07421875,-0.03834292626780506
clean_deception_cover_story_0035,deception_cover_story,0.9290364583333334,5.57421875,1.2996295809502103,0.0,0.0,-0.05166351965867597,0.0004679361979166667,0.01123046875,-0.06306100973628455
clean_deception_cover_story_0036,deception_cover_story,1.0729166666666667,6.4375,1.3210666005873775,0.0,0.0,-0.05166351965867597,0.01995849609375,0.47900390625,0.10498969744292401
clean_deception_cover_story_0037,deception_cover_story,0.9348958333333334,5.609375,0.821236539572079,0.0,0.0,-0.05166351965867597,0.017252604166666668,0.4140625,0.08413069864841473
clean_deception_cover_story_0038,deception_cover_story,0.4931640625,2.958984375,0.21807016098998008,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0039,deception_cover_story,0.827392578125,4.96435546875,0.7656819799107724,0.0,0.0,-0.05166351965867597,0.004903157552083333,0.11767578125,-0.03365043187626143
clean_deception_cover_story_0040,deception_cover_story,1.017578125,6.10546875,1.5618564437364806,0.0,0.0,-0.05166351965867597,0.03955078125,0.94921875,0.40057334926335636
clean_deception_cover_story_0041,deception_cover_story,1.1363932291666667,6.818359375,1.5357241336028802,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0042,deception_cover_story,0.9768880208333334,5.861328125,1.540625988810581,0.005181206597222222,0.1865234375,0.7596494295658798,0.022298177083333332,0.53515625,0.1277707259174126
clean_deception_cover_story_0043,deception_cover_story,0.919921875,5.51953125,1.0710085618662495,0.00020345052083333334,0.00732421875,-0.04779437402420105,0.0013020833333333333,0.03125,-0.05382809723422366
clean_deception_cover_story_0044,deception_cover_story,0.75439453125,4.5263671875,0.6499045697736435,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0045,deception_cover_story,0.8461100260416666,5.07666015625,0.7088466375403065,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0046,deception_cover_story,0.9560546875,5.736328125,1.3302341264427495,0.0,0.0,-0.05166351965867597,0.033732096354166664,0.8095703125,0.31698388763446717
clean_deception_cover_story_0047,deception_cover_story,0.9840494791666666,5.904296875,1.0278772559615077,0.0,0.0,-0.05166351965867597,0.0012003580729166667,0.02880859375,-0.059885136663112855
clean_deception_cover_story_0048,deception_cover_story,0.8649088541666666,5.189453125,0.7043404313481145,0.008572048611111112,0.30859375,0.301786612940356,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0049,deception_cover_story,1.0325520833333333,6.1953125,1.2094557239049106,0.0,0.0,-0.05166351965867597,0.03619384765625,0.86865234375,0.23084568345329276
clean_deception_cover_story_0050,deception_cover_story,0.8089192708333334,4.853515625,0.9745591791250403,0.0,0.0,-0.05166351965867597,0.014790852864583334,0.35498046875,0.05871437826512511
clean_deception_cover_story_0051,deception_cover_story,0.947265625,5.68359375,1.4557504466749276,0.0,0.0,-0.05166351965867597,0.030782063802083332,0.73876953125,0.17929978045789177
clean_deception_cover_story_0052,deception_cover_story,0.953125,5.71875,1.1057561364492168,0.0,0.0,-0.05166351965867597,0.00250244140625,0.06005859375,-0.05423914008858538
clean_deception_cover_story_0053,deception_cover_story,0.9228515625,5.537109375,1.7358046401150045,0.0,0.0,-0.05166351965867597,0.026387532552083332,0.63330078125,0.3615069193562047
clean_deception_cover_story_0054,deception_cover_story,0.8785807291666666,5.271484375,0.8514635031490613,0.0,0.0,-0.05166351965867597,0.01654052734375,0.39697265625,0.06946015575705503
clean_deception_cover_story_0055,deception_cover_story,0.91015625,5.4609375,1.1769822839780533,0.0,0.0,-0.05166351965867597,0.0010579427083333333,0.025390625,-0.055939711456917104
clean_deception_cover_story_0056,deception_cover_story,0.9326171875,5.595703125,0.8013259146369918,0.0,0.0,-0.05166351965867597,0.030375162760416668,0.72900390625,0.19438324436786464
clean_deception_cover_story_0057,deception_cover_story,0.490234375,2.94140625,0.19422924134652994,0.0,0.0,-0.05166351965867597,0.00128173828125,0.03076171875,-0.045614346604042316
clean_deception_cover_story_0058,deception_cover_story,0.811767578125,4.87060546875,0.6796172221988568,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0059,deception_cover_story,0.962890625,5.77734375,1.6984035259476211,0.0,0.0,-0.05166351965867597,0.038838704427083336,0.93212890625,0.5553198248849528
clean_deception_cover_story_0060,deception_cover_story,0.8059895833333334,4.8359375,0.6349285936997202,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0061,deception_cover_story,0.90234375,5.4140625,0.910649491636476,0.0,0.0,-0.05166351965867597,0.01654052734375,0.39697265625,0.06946015575705503
clean_deception_cover_story_0062,deception_cover_story,0.931640625,5.58984375,1.2184326505546494,0.0,0.0,-0.05166351965867597,0.039388020833333336,0.9453125,0.36933549628974754
clean_deception_cover_story_0063,deception_cover_story,0.7884114583333334,4.73046875,0.8851475887274423,0.0,0.0,-0.05166351965867597,0.031168619791666668,0.748046875,0.27853530419959643
clean_deception_cover_story_0064,deception_cover_story,0.7744954427083334,4.64697265625,0.911460445223165,0.0020887586805555555,0.0751953125,0.034461987335391936,0.014750162760416666,0.35400390625,0.058186944250514606
clean_deception_cover_story_0065,deception_cover_story,0.9381510416666666,5.62890625,1.6524220863400079,0.0,0.0,-0.05166351965867597,0.038838704427083336,0.93212890625,0.5553198248849528
clean_deception_cover_story_0066,deception_cover_story,0.9991861979166666,5.9951171875,1.0007761082874176,0.0,0.0,-0.05166351965867597,0.0012003580729166667,0.02880859375,-0.059885136663112855
clean_deception_cover_story_0067,deception_cover_story,1.0302734375,6.181640625,1.1879895440810788,0.0,0.0,-0.05166351965867597,0.004964192708333333,0.119140625,-0.02215388389382198
clean_deception_cover_story_0068,deception_cover_story,0.8375651041666666,5.025390625,0.6937137843239152,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0069,deception_cover_story,0.8619791666666666,5.171875,1.2580655969986767,0.0,0.0,-0.05166351965867597,0.025065104166666668,0.6015625,0.12783458350196197
clean_deception_cover_story_0070,deception_cover_story,1.134765625,6.80859375,1.9248776323372099,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0071,deception_cover_story,1.0777994791666667,6.466796875,1.2617192365023329,0.0,0.0,-0.05166351965867597,0.020487467447916668,0.49169921875,0.10728338355132579
clean_deception_cover_story_0072,deception_cover_story,0.9163411458333334,5.498046875,1.0987680074740087,0.0,0.0,-0.05166351965867597,0.0010579427083333333,0.025390625,-0.055939711456917104
clean_deception_cover_story_0073,deception_cover_story,1.0159505208333333,6.095703125,1.1984753446394327,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0074,deception_cover_story,1.03515625,6.2109375,1.4060153537756688,0.0,0.0,-0.05166351965867597,0.0,0.0,-0.06509003975525536
clean_deception_cover_story_0075,deception_cover_story,1.0709635416666667,6.42578125,1.8188172665664832,0.00020345052083333334,0.00732421875,-0.04779437402420105,0.0013020833333333333,0.03125,-0.05382809723422366
