design,level,model_key,query_id,effect,n_models,n_pairs,n_clusters,estimate,ci_low,ci_high
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,direct_experience,instruction_x_transcript_interaction,1,18,18,0.1111111111111111,0.0,0.2777777777777778
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,direct_experience,instruction_minus_transcript,1,18,18,0.0,0.0,0.0
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,instruction_source_main,1,20,20,0.425,0.25,0.6
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,transcript_source_main,1,20,20,-0.525,-0.7,-0.35
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,instruction_x_transcript_interaction,1,20,20,0.25,0.0,0.5
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,instruction_minus_transcript,1,20,20,0.95,0.85,1.0
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,instruction_source_main,1,20,20,0.55,0.425,0.675
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,transcript_source_main,1,20,20,-0.35,-0.475,-0.225
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,instruction_x_transcript_interaction,1,20,20,0.6,0.4,0.8
transcript_transplant,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,instruction_minus_transcript,1,20,20,0.9,0.75,1.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_conscious,instruction_source_main,1,20,20,0.075,0.0,0.15
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_conscious,transcript_source_main,1,20,20,-0.075,-0.175,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_conscious,instruction_x_transcript_interaction,1,20,20,-0.15,-0.3,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_conscious,instruction_minus_transcript,1,20,20,0.15,0.0,0.3
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_experience,instruction_source_main,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_experience,transcript_source_main,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_experience,instruction_x_transcript_interaction,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,direct_experience,instruction_minus_transcript,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_conscious,instruction_source_main,1,20,20,1.0,1.0,1.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_conscious,transcript_source_main,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_conscious,instruction_x_transcript_interaction,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_conscious,instruction_minus_transcript,1,20,20,1.0,1.0,1.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_experience,instruction_source_main,1,20,20,1.0,1.0,1.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_experience,transcript_source_main,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_experience,instruction_x_transcript_interaction,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4.1-2025-04-14,indirect_experience,instruction_minus_transcript,1,20,20,1.0,1.0,1.0
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_conscious,instruction_source_main,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_conscious,transcript_source_main,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_conscious,instruction_x_transcript_interaction,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_conscious,instruction_minus_transcript,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_experience,instruction_source_main,1,20,20,0.175,0.075,0.275
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_experience,transcript_source_main,1,20,20,0.175,0.075,0.275
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_experience,instruction_x_transcript_interaction,1,20,20,0.35,0.15,0.55
transcript_transplant,model,openai:gpt-4o-2024-11-20,direct_experience,instruction_minus_transcript,1,20,20,0.0,0.0,0.0
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_conscious,instruction_source_main,1,20,20,0.9,0.8,0.975
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_conscious,transcript_source_main,1,20,20,0.1,0.025,0.2
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_conscious,instruction_x_transcript_interaction,1,20,20,0.0,-0.2,0.2
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_conscious,instruction_minus_transcript,1,20,20,0.8,0.6,0.95
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_experience,instruction_source_main,1,20,20,0.875,0.775,0.95
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_experience,transcript_source_main,1,20,20,0.125,0.04937500000000022,0.225
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_experience,instruction_x_transcript_interaction,1,20,20,-0.25,-0.45,-0.05
transcript_transplant,model,openai:gpt-4o-2024-11-20,indirect_experience,instruction_minus_transcript,1,20,20,0.75,0.55,0.95
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,instruction_source_main,4,78,78,0.012499999999999999,-0.0625,0.075
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,transcript_source_main,4,78,78,-0.025,-0.0875,0.03125
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,instruction_x_transcript_interaction,4,78,78,0.025,-0.125,0.225
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,instruction_minus_transcript,4,78,78,0.0375,-0.075,0.15000000000000002
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,instruction_source_main,4,78,78,0.057638888888888885,0.0,0.14376736111111088
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,transcript_source_main,4,78,78,0.057638888888888885,0.0,0.14375
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,instruction_x_transcript_interaction,4,78,78,0.11527777777777777,0.0,0.2875
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,instruction_minus_transcript,4,78,78,0.0,0.0,0.0
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,instruction_source_main,4,80,80,0.74375,0.50625,0.9625
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,transcript_source_main,4,80,80,-0.14375000000000002,-0.40625,0.0625
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,instruction_x_transcript_interaction,4,80,80,-0.012499999999999997,-0.25,0.2
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,instruction_minus_transcript,4,80,80,0.8875,0.7625000000000001,0.9875
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,instruction_source_main,4,80,80,0.7375,0.51875,0.95
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,transcript_source_main,4,80,80,-0.09999999999999998,-0.28750000000000003,0.07500000000000001
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,instruction_x_transcript_interaction,4,80,80,0.0,-0.33749999999999997,0.4125
transcript_transplant,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,instruction_minus_transcript,4,80,80,0.8375,0.6875,0.9625
