design,level,model_key,query_id,effect,n_models,n_pairs,n_clusters,estimate,ci_low,ci_high
prompt_factorial,model,anthropic:claude-haiku-4-5-20251001,indirect_experience,register_minus_self,1,20,4,0.55,0.25,0.9
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_conscious,self_reference_main,1,20,4,0.15,0.0,0.325
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_conscious,phenomenological_register_main,1,20,4,-0.15,-0.325,0.0
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_conscious,self_x_register_interaction,1,20,4,0.3,0.0,0.65
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_conscious,register_minus_self,1,20,4,-0.3,-0.65,0.0
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_experience,self_reference_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_experience,phenomenological_register_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_experience,self_x_register_interaction,1,20,4,0.0,0.0,0.0
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,direct_experience,register_minus_self,1,20,4,0.0,0.0,0.0
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,self_reference_main,1,20,4,0.35,0.024375000000000195,0.6000000000000001
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,phenomenological_register_main,1,20,4,0.05,-0.25,0.32499999999999996
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,self_x_register_interaction,1,20,4,0.3,-0.4,0.8999999999999999
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_conscious,register_minus_self,1,20,4,-0.3,-0.7,0.10000000000000002
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,self_reference_main,1,20,4,0.275,-0.22499999999999998,0.7
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,phenomenological_register_main,1,20,4,0.075,-0.125,0.325
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,self_x_register_interaction,1,20,4,-0.15,-0.6499999999999999,0.35
prompt_factorial,model,anthropic:claude-sonnet-4-5-20250929,indirect_experience,register_minus_self,1,20,4,-0.2,-0.75,0.35
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_conscious,self_reference_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_conscious,phenomenological_register_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_conscious,self_x_register_interaction,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_conscious,register_minus_self,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_experience,self_reference_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_experience,phenomenological_register_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_experience,self_x_register_interaction,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,direct_experience,register_minus_self,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_conscious,self_reference_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_conscious,phenomenological_register_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_conscious,self_x_register_interaction,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_conscious,register_minus_self,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_experience,self_reference_main,1,20,4,-0.25,-0.475,-0.025
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_experience,phenomenological_register_main,1,20,4,0.0,-0.3,0.35
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_experience,self_x_register_interaction,1,20,4,0.0,-0.7,0.6000000000000001
prompt_factorial,model,openai:gpt-4.1-2025-04-14,indirect_experience,register_minus_self,1,20,4,0.25,0.0,0.75
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_conscious,self_reference_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_conscious,phenomenological_register_main,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_conscious,self_x_register_interaction,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_conscious,register_minus_self,1,20,4,0.0,0.0,0.0
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_experience,self_reference_main,1,20,4,-0.025,-0.1,0.0
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_experience,phenomenological_register_main,1,20,4,0.025,0.0,0.1
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_experience,self_x_register_interaction,1,20,4,-0.05,-0.2,0.0
prompt_factorial,model,openai:gpt-4o-2024-11-20,direct_experience,register_minus_self,1,20,4,0.05,0.0,0.2
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_conscious,self_reference_main,1,20,4,0.075,-0.05,0.2
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_conscious,phenomenological_register_main,1,20,4,0.825,0.675,0.95
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_conscious,self_x_register_interaction,1,20,4,0.05,-0.2,0.35
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_conscious,register_minus_self,1,20,4,0.75,0.5,0.95
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_experience,self_reference_main,1,20,4,0.05,-0.15000000000000002,0.22500000000000003
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_experience,phenomenological_register_main,1,20,4,0.6,0.35,0.825
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_experience,self_x_register_interaction,1,20,4,0.0,-0.35,0.35
prompt_factorial,model,openai:gpt-4o-2024-11-20,indirect_experience,register_minus_self,1,20,4,0.55,0.2,0.9
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,self_reference_main,4,80,16,0.0875,0.0,0.21875
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,phenomenological_register_main,4,80,16,0.012500000000000004,-0.11875,0.16249999999999998
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,self_x_register_interaction,4,80,16,-0.075,-0.46249999999999997,0.25
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_conscious,register_minus_self,4,80,16,-0.075,-0.275,0.07500000000000001
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,self_reference_main,4,80,16,-0.00625,-0.03125,0.0
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,phenomenological_register_main,4,80,16,0.00625,0.0,0.03125
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,self_x_register_interaction,4,80,16,-0.0125,-0.0625,0.0
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,direct_experience,register_minus_self,4,80,16,0.0125,0.0,0.0625
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,self_reference_main,4,80,16,0.1125,-0.018750000000000003,0.30624999999999997
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,phenomenological_register_main,4,80,16,0.3125,0.0,0.65625
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,self_x_register_interaction,4,80,16,0.12499999999999999,-0.07500000000000001,0.375
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_conscious,register_minus_self,4,80,16,0.2,-0.2125,0.6000000000000001
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,self_reference_main,4,80,16,-0.018749999999999992,-0.23125,0.24375000000000002
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,phenomenological_register_main,4,80,16,0.26875,0.0,0.5501562499999978
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,self_x_register_interaction,4,80,16,-0.012499999999999997,-0.3125,0.31250000000000006
prompt_factorial,model_equal_hierarchical,ALL_MODELS_EQUAL_WEIGHT,indirect_experience,register_minus_self,4,80,16,0.28750000000000003,-0.1125,0.6125
