feature_id,feature_label,feature_role,top_category,top_category_mean_max,second_category,second_category_mean_max,deception_mean_max,fiction_mean_max,roleplay_mean_max,neutral_mean_max,top_minus_second,deception_minus_neutral,interpretation
23895,neighbor of 23893 (+2),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
23896,neighbor of 23893 (+3),neighbor,false_self_attribution,0.0821078431372549,ai_identity_disclaimer,0.0,0.0,0.0,0.0,0.0,0.0821078431372549,0.0,top_category_false_self_attribution
30029,neighbor of 30032 (-3),neighbor,persona_maintenance,0.00985107421875,false_self_attribution,0.000564874387254902,0.0,0.0,0.0,0.0,0.009286199831495099,0.0,top_category_persona_maintenance
30030,neighbor of 30032 (-2),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
30031,neighbor of 30032 (-1),neighbor,self_ref_mindfulness,0.00306396484375,tactical_misdirection,0.0004852294921875,0.0,0.0,0.0,0.0,0.0025787353515625,0.0,top_category_self_ref_mindfulness
30033,neighbor of 30032 (+1),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
30034,neighbor of 30032 (+2),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
30035,neighbor of 30032 (+3),neighbor,fictional_pretending,0.246258544921875,honesty_correction,0.0559967041015625,0.000189208984375,0.246258544921875,0.0,0.0005162718949044586,0.1902618408203125,-0.0003270629105294586,top_category_fictional_pretending
30683,neighbor of 30686 (-3),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
30684,neighbor of 30686 (-2),neighbor,neutral_factual_control,0.0036574442675159236,neutral_cue_transplant,0.0032552083333333335,0.0,0.0,0.0,0.0036574442675159236,0.00040223593418259014,-0.0036574442675159236,top_category_neutral_factual_control
30685,neighbor of 30686 (-1),neighbor,refusal_safety_disclaimer,0.006060791015625,neutral_factual_control,0.001741640127388535,0.0,0.0,0.0,0.001741640127388535,0.004319150888236464,-0.001741640127388535,top_category_refusal_safety_disclaimer
30687,neighbor of 30686 (+1),neighbor,deception_cover_story,0.0150390625,dishonesty_confession,0.0141021728515625,0.0150390625,0.0,0.0,0.0,0.0009368896484374997,0.0150390625,deception_cover_story_selective_in_mapping_corpus
30688,neighbor of 30686 (+2),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
30689,neighbor of 30686 (+3),neighbor,ai_identity_disclaimer,0.2582489013671875,false_self_attribution,0.19440933925653595,0.000213623046875,0.0,0.004205322265625,0.0,0.06383956211065153,0.000213623046875,top_category_ai_identity_disclaimer
41530,neighbor of 41533 (-3),neighbor,false_self_attribution,0.22074780433006536,ai_identity_disclaimer,0.0,0.0,0.0,0.0,0.0,0.22074780433006536,0.0,top_category_false_self_attribution
41531,neighbor of 41533 (-2),neighbor,subjective_cue_transplant,0.004968664148351648,false_self_attribution,0.0017616421568627451,0.0,0.0,0.0,0.0,0.003207021991488903,0.0,top_category_subjective_cue_transplant
41532,neighbor of 41533 (-1),neighbor,false_self_attribution,0.0006861468545751633,honesty_correction,7.62939453125e-05,0.0,0.0,0.0,0.0,0.0006098529092626633,0.0,top_category_false_self_attribution
41534,neighbor of 41533 (+1),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
41535,neighbor of 41533 (+2),neighbor,neutral_factual_control,0.1418876890923567,neutral_cue_transplant,0.10623529905913978,0.0,0.0,0.0,0.1418876890923567,0.03565239003321691,-0.1418876890923567,top_category_neutral_factual_control
41536,neighbor of 41533 (+3),neighbor,refusal_safety_disclaimer,0.0887237548828125,hedged_cautious_style,0.0092681884765625,0.0,0.002911376953125,0.0001556396484375,0.0,0.07945556640625001,0.0,top_category_refusal_safety_disclaimer
58664,neighbor of 58667 (-3),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
58665,neighbor of 58667 (-2),neighbor,hedged_cautious_style,0.17362060546875,refusal_safety_disclaimer,0.00380859375,0.0,0.0,0.0,0.0005224920382165605,0.16981201171875,-0.0005224920382165605,top_category_hedged_cautious_style
58666,neighbor of 58667 (-1),neighbor,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
58668,neighbor of 58667 (+1),neighbor,neutral_cue_transplant,0.00014175907258064517,ai_identity_disclaimer,0.0,0.0,0.0,0.0,0.0,0.00014175907258064517,0.0,top_category_neutral_cue_transplant
58669,neighbor of 58667 (+2),neighbor,self_ref_mindfulness,0.5000762939453125,subjective_cue_transplant,0.24987122252747251,0.2425384521484375,0.0242950439453125,0.03787841796875,0.000279906449044586,0.25020507141784,0.24225854569939292,top_category_self_ref_mindfulness
58670,neighbor of 58667 (+3),neighbor,direct_consciousness_claim,3.0517578125e-05,ai_identity_disclaimer,0.0,0.0,0.0,0.0,0.0,3.0517578125e-05,0.0,top_category_direct_consciousness_claim
388,random same-layer baseline,random,hedged_cautious_style,0.0732269287109375,honesty_correction,0.03321533203125,0.0,0.0,0.00029296875,0.004559365047770701,0.0400115966796875,-0.004559365047770701,top_category_hedged_cautious_style
3535,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
5331,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
14039,random same-layer baseline,random,hedged_cautious_style,0.0009521484375,ai_identity_disclaimer,0.0,0.0,0.0,0.0,0.0,0.0009521484375,0.0,top_category_hedged_cautious_style
15139,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
18755,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
20667,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
22326,random same-layer baseline,random,tactical_misdirection,0.322021484375,deception_scrambled,0.16466776529947916,0.06514892578125,0.090057373046875,0.0245819091796875,0.07233715664808917,0.15735371907552084,-0.00718823086683916,top_category_tactical_misdirection
25128,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
29829,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
35665,random same-layer baseline,random,neutral_cue_transplant,0.0013755880376344087,deception_cue_ablated,0.0004170735677083333,0.0,0.0,0.0,0.0,0.0009585144699260754,0.0,top_category_neutral_cue_transplant
35832,random same-layer baseline,random,fictional_pretending,0.030792236328125,neutral_cue_transplant,0.030367943548387098,0.015283203125,0.030792236328125,0.00352783203125,0.0019189142117834394,0.00042429277973790244,0.013364288913216562,top_category_fictional_pretending
36610,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
38677,random same-layer baseline,random,tactical_misdirection,0.0044189453125,fictional_pretending,0.004205322265625,0.0,0.004205322265625,0.0,0.0,0.000213623046875,0.0,top_category_tactical_misdirection
45642,random same-layer baseline,random,deception_cover_story,0.0272125244140625,hedged_cautious_style,0.012939453125,0.0272125244140625,0.0,0.00111083984375,0.0,0.014273071289062501,0.0272125244140625,deception_cover_story_selective_in_mapping_corpus
47833,random same-layer baseline,random,tactical_misdirection,0.0603118896484375,subjective_cue_transplant,0.05950055803571429,0.0149566650390625,0.0013916015625,0.005108642578125,0.013208474323248409,0.0008113316127232109,0.0017481907158140922,top_category_tactical_misdirection
47840,random same-layer baseline,random,fictional_pretending,0.193408203125,dishonesty_confession,0.1893310546875,0.0,0.193408203125,0.04317626953125,0.0031847133757961785,0.004077148437500011,-0.0031847133757961785,top_category_fictional_pretending
53334,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
55395,random same-layer baseline,random,roleplay_persona,0.00029296875,ai_identity_disclaimer,0.0,0.0,0.0,0.00029296875,0.0,0.00029296875,0.0,roleplay_persona_selective_in_mapping_corpus
55823,random same-layer baseline,random,honesty_correction,0.07181396484375,self_ref_mindfulness,0.018939208984375,0.0,0.00093994140625,0.0,0.0,0.052874755859375,0.0,top_category_honesty_correction
55969,random same-layer baseline,random,ai_identity_disclaimer,0.0,deception_cover_story,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inactive_or_not_triggered_in_mapping_corpus
56326,random same-layer baseline,random,neutral_cue_transplant,0.07549983198924731,neutral_factual_control,0.062070810111464966,0.0,0.0,0.0,0.062070810111464966,0.013429021877782346,-0.062070810111464966,top_category_neutral_cue_transplant
63489,random same-layer baseline,random,neutral_cue_transplant,0.010789440524193549,false_self_attribution,0.0021126940359477123,0.0,0.0,0.0,0.0,0.008676746488245837,0.0,top_category_neutral_cue_transplant
64530,random same-layer baseline,random,ai_identity_disclaimer,0.200494384765625,deception_cover_story,0.134954833984375,0.134954833984375,0.0005859375,0.020172119140625,0.003128732085987261,0.06553955078125001,0.13182610189838773,top_category_ai_identity_disclaimer
